property_revision_id,case_count,property,property_label,property_description,author,repair_id_example,report_violation_type,changed_constraint_types,hash_before,hash_after,before_constraint_count,after_constraint_count
2437400906,2,P1435,heritage designation,heritage designation of a cultural or natural site,JAn Dudík,reform_Q4056676_P1435_2437400906,Item P|31,[],6ca77b5609c0da7a9915c19525f1f25d5cc09a94,2f6b4ad23a4d7bc965990223c9f162f3906f98de,9,9
2438810266,2,P4945,download URL,URL which can be used to download a work,Eurohunter,reform_Q105336231_P4945_2438810266,Type Q|386724,[],3fe081598bd314d0ddae280a5786d3212a7c56c5,9705da1767e183dcb1c9bb1d6d0875e353872540,5,5
696602774,2,P4267,Landtag of Liechtenstein ID,identifier of a member of the Landtag of Liechtenstein,MisterSynergy,reform_Q28871877_P4267_696602774,Item P|P27,[],7fe1eb49c7fff3fc0a553ff9d8e5eeb174b8e72b,083dc5d5f6bf2ba08c2dae1e471daa141e7f0f68,7,7
2441000798,2,P2534,defining formula,mathematical formula representing a theorem or law,Swpb,reform_Q130901_P2534_2441000798,Item P|7235,[],7186e131b564b7c502df5ebebfa527765e13ee13,f50a7da29f58ef236325cfebd2f9189b626ba3b1,7,7
696617618,2,P862,Operational Requirement of the UK Air Ministry,specification for future military aircraft by the UK Air Ministry,MisterSynergy,reform_Q29190_P862_696617618,Type Q|Q216916,[],f2bcbd7697f8a2816afb9e8394f95566c945dccf,9e64e0b0eb5f4998073995dd82f1779f0694285b,4,4
2444685737,2,P6218,Genius ID,"identifier for a song, musical composition, written work, discography, list and other on Genius",Eurohunter,reform_Q113990783_P6218_2444685737,Conflicts with P|31,[],7b4c2f8f1ec3d69a8da25251af0eb14535b2fad4,4108891a3ecf41dfaddef5afbf6805855a5a5c95,6,7
2447811861,2,P17,country,sovereign state that this item is in (not to be used for human beings),RVA2869,reform_Q7261_P17_2447811861,Target required claim P|30,[],5ef7d89649c9ff90fe1a52368496e645eacec34b,5eef3cb67bd28dfec8f65f1381331c4859d95abb,48,48
2437928200,2,P669,located on street,"street, road, square, or trail, where the item is located. To add the number, use Property:P670 ""house number"" as qualifier. Use property P6375 ""street address"", if there is no item for the street",Ben Skála,reform_Q6465160_P669_2437928200,"Value type Q|83620, Q|79007, Q|34442, Q|269949, Q|18948595, Q|174782, Q|1251403, Q|111415237, Q|1761572, Q|2126794",[],5ee7b495a036e56142989b4949e719331db14df0,d9e35fc1fc7142000da6023d616a0717904e6ff7,5,5
2438017318,1,P963,streaming media URL,URL where the subject's media stream exists,Trade,reform_Q5910006_P963_2438017318,Mandatory Qualifiers,"[""Q21502838""]",ad1e4849a9819ce84956d5273290dcd6c9c385cc,277c13d9160742f11722ec7e770624912e579d12,4,5
696617454,1,P917,GRAU index,index of Russian (and Soviet) weapons and rockets,MisterSynergy,reform_Q1299641_P917_696617454,Unique value,[],df899993233d475ab9c46abd17e903de82804ae8,e40d3a82e1df9942c2235d554b6dc78284f19cb0,4,4
996421564,1,P7157,The Top Tens ID,item's ID on The Top Tens website,Trade,reform_Q494357_P7157_996421564,Unique value,[],3dcc3a781e251ac3b4ca53d3de23849bfd16d15b,d0a44d468f6f018ba0702aa3fb2f39571c0bf459,3,3
696610240,1,P1929,ClinVar Variation ID,identifier in the ClinVar database for human genomic variation,MisterSynergy,reform_Q19888172_P1929_696610240,Format,[],62e8232d15076d5313c2d9a51e5805d5bd67a4e2,1e3a9456059b3aafdd60a4f2157d9cd744d658f3,4,4
662198517,1,P2411,Artsy gene,"generalization of artwork type, technique, material, genre, movement, etc. from artsy.net",Manu1400,reform_Q7004896_P2411_662198517,Item P|P1014,[],9a5f1347fb0d6ae3916bd9678350f1fd502c5a48,21c366c537f966accecff747619f5f10cafbcf54,3,3
696618476,1,P659,genomic assembly,specifies the genome assembly on which the feature is placed,MisterSynergy,reform_Q20950174_P659_696618476,Qualifier,[],211a5240153b3f9a678ecd12c7e07e55896885c4,e3ebe11b794a95e3f9acbfb1a5ba107ecc78697f,2,2
696611014,1,P1642,acquisition transaction,how the player was acquired; qualifier for P54 (member of sports team),MisterSynergy,reform_Q44341414_P1642_696611014,Qualifier,[],211a5240153b3f9a678ecd12c7e07e55896885c4,e3ebe11b794a95e3f9acbfb1a5ba107ecc78697f,2,2
696612314,1,P1129,national team appearances,total number of games officially played by a sportsman for national team,MisterSynergy,reform_Q16020996_P1129_696612314,Qualifier,[],9586ad46e6254f878d7e6db52653b24e2c50a876,5b640906270b2005e2d2b531bf3481e48d5f9ed7,7,7
696608430,1,P2374,natural abundance,"relative proportion of an isotope as found in nature (Earth's crust, or other location with qualifiers)",MisterSynergy,reform_Q533498_P2374_696608430,Units,[],20633ea56053f8f6c6384a05a50db9f4f3d7a1c6,e7462e5a0438cf9e4e82cea516d0b2a734048c03,6,6
696610230,1,P1930,DSM-5 (identifier),identifier for a mental disorder in the 5th edition of Diagnostic and Statistical Manual of Mental Disorders,MisterSynergy,reform_Q17104923_P1930_696610230,Unique value,[],27304173eefd26265c337073340ea9a5b3312e41,602fb00163576434409ef878b19bac342eb41b33,4,4
2447506871,1,P8445,Our Campaigns candidate ID,identifier of a candidate in the Our Campaigns political candidate database,Animalparty,reform_Q837716_P8445_2447506871,Type Q|5,"[""Q21503247""]",ee587f677eb1a3d4bce6aafbf4ecbbc868b6fa85,66fb6a24ab927b39ce6dc579755ae9ecb54f7287,7,6
696604680,1,P3514,U.S. National Geodetic Survey ID,Identifier for a place by the U.S. National Geodetic Survey,MisterSynergy,reform_Q3526050_P3514_696604680,Format,[],963be5f63c4022e0851fa794f5f2857b39dc35c0,95b2f32dc05e546c022f4be8073ae93b581bf3be,4,4
696602446,1,P4425,mtDNA haplogroup,mitochondrial DNA haplogroup of a person or organism,MisterSynergy,reform_Q38452029_P4425_696602446,Value type Q|Q42262065,[],0d5e9c0fe2a783c3ddbb4a27e803ef8ed5ae98ab,14a638902c1a83eca086918bb19d6cb677714497,3,3
696608822,1,P2297,employment by economic sector,employment divided by sector,MisterSynergy,reform_Q9899_P2297_696608822,Units,[],390e77bd946c0c21b2ac3e453b962065f192f5c6,d00fb9811ef07fa84798bc553a68362bb3e961e3,4,4
696607400,1,P2717,no-observed-adverse-effect level,"greatest concentration or amount of a substance, found by experiment or observation, which causes no detectable adverse alteration of morphology, functional capacity, growth, development, or life span of the target organism under defined conditions of exposure",MisterSynergy,reform_Q407768_P2717_696607400,Units,[],b97ad7dea31d4ed42f80b92e0aef2abc03db51f5,23ae47d95c0a7c6eaac7ca3c55154f745c35f127,5,5
696609154,1,P2231,explosive velocity,detonating velocity is explosively measured,MisterSynergy,reform_Q413940_P2231_696609154,Mandatory Qualifiers,[],bcb63409e6225d4c47fee3867be315a7406bb881,e039b273ce466ecd39b11bd71fe415a3a1707b3b,4,4
2443162511,1,P1019,web feed URL,"news feed (RSS, Atom, etc.) of this person/organisation/project",Wd-Ryan,reform_Q80729951_P1019_2443162511,Allowed qualifiers,[],8e5c45c7db053a4a60485408fdfc60e548adabfe,1a7aa391bc68f3dfcf99a2319241c899e388295e,5,5
696612332,1,P1126,isospin quantum number,characteristic property of any particle,MisterSynergy,reform_Q424134_P1126_696612332,Item P|P1127,[],ede9743858b0280bf630547a6ef77e939b7adf97,3c9764859183e3bc0ebbf78ae2df263a5ce485d6,5,5
696601643,1,P4866,REBASE Enzyme Number,ID in REBASE (Restriction Enzyme Database),MisterSynergy,reform_Q49815542_P4866_696601643,Unique value,[],0c6894c33808e43db305ac6d55f1aec969bf9da6,fadc01a02b68826671c0897391ff329efe3c79f9,5,5
2444603442,1,P1303,instrument,musical instrument that a person plays or teaches or used in a music occupation,Coagulans,reform_Q2090483_P1303_2444603442,One of,[],13f40b277f6195e4dd6375ee215e43863b018ec5,4a428b0fb2a3f4f959c330c017d4be7009aac713,7,7
696609703,1,P2136,total imports,amount of goods and services bought from other countries,MisterSynergy,reform_Q1788657_P2136_696609703,Type Q|Q56061,[],d1231de6a0cffdfae77558d3fa926f3479a1cedd,8d3bc1977ee705ac175483738a48b3aeea78864e,5,5
696602063,1,P4654,partition type identifier,string that contains the identifier of a partition type specified in a partition table,MisterSynergy,reform_Q306233_P4654_696602063,Type Q|Q174989,[],01050cc0dfe8913a0c1fca51cba0f1d6968d910e,0f25a001034b1c92a392b93b1b58a4e09b84ac14,6,6
696632814,1,P3406,Saccharomyces Genome Database ID,identifier for a genetic element in the Saccharomyces Genome Database,MisterSynergy,reform_Q7294623_P3406_696632814,Item P|P703,[],863e5a1011497975ebbd663bdcc945d79f92fe46,7e56ad76538070fa0ecbe809345287d5edbc7af5,4,4
2438975304,1,P2877,SureChEMBL ID,the chemical compound identifier for the EBI SureChEMBL 'chemical compounds in patents' database,Wostr,reform_Q413471_P2877_2438975304,Single value,[],32c7b5c7444e03defeaf44d5a32dc6f0a79c3f86,f5405b49b65b7934fd9e137ef8f147af068f2bf5,5,5
2443789663,1,P3179,territory overlaps,part or all of the area associated with (this) entity overlaps part or all of the area associated with that entity,Pharos,reform_Q430267_P3179_2443789663,Symmetric,[],d55a866c9b144dd7106f4262e90a3db4443d2d46,786719f4a2f4619944d19b700e3f66f7bb93a639,5,5
2445531545,1,P1083,maximum capacity,number of people allowed for a venue or vehicle,Back ache,reform_Q48940696_P1083_2445531545,"Type Q|811979, Q|42889, Q|15720793, Q|20871196, Q|811430, Q|1875621, Q|132241, Q|2800000, Q|17350442, Q|88985865, Q|29048322, Q|13226383",[],56d9cf1be2bcf86118a50d1be39eab444bf08a65,501cc4e68324c22405fab193b4263e927fa552a6,9,9
696606778,1,P2931,Encyclopedia of Triangle Centers ID,"identifier for triangle centers used in the Encyclopedia of Triangle Centers, founded by Clark Kimberling",MisterSynergy,reform_Q18206223_P2931_696606778,Type Q|Q778806,[],d3075be39774c64533a148d2ca05319a7308e8e6,61eae23fc87198820a8452fb83a4b90a5ae4d1ff,5,5
696617428,1,P925,presynaptic connection,neuron connects on its presynaptic end to,MisterSynergy,reform_Q864951_P925_696617428,Inverse,[],9c8c1f3815602f41fde5399338c08a6e63d859a8,0eae8f6fb92d39bc20b3472456ab0a18b5f935a8,3,3
696612323,1,P1127,isospin z-component,characteristic property of any elementary particle,MisterSynergy,reform_Q488719_P1127_696612323,Item P|P1126,[],f1653d310147fa7b850966ffe44c9fd059b43715,15b0591cf9590f5e022e0f6f27fcb1c3cbed29ec,5,5
2438016318,1,P10213,Listen Notes podcast ID,identifier of a podcast on Listen Notes,Trade,reform_Q136771277_P10213_2438016318,Item P|371,"[""Q108139345""]",1848eb4a7d9607b66064fcc978e8819018b92f31,979ab1dcdcdd89dbd70b581799e8bd91c9654c6e,20,21
696612103,1,P1210,supercharger,supercharger or turbocharger used by an engine,MisterSynergy,reform_Q15727729_P1210_696612103,Type Q|Q12757,[],0119aaeaf3c69a28a99c59c8655548e58f1057e8,2d681ce4a838671ed10e57c278d101c232de6f9b,4,4
2437471351,1,P2360,intended public,"intended audience or user of this work, product, object, or event",Aschiff-emco,reform_Q108555698_P2360_2437471351,"Type Q|15621286, Q|170584, Q|7406919, Q|1656682, Q|43229, Q|1151067, Q|483394, Q|47461344, Q|49416455, Q|4830453, Q|17350442, Q|17489659, Q|1169870, Q|3331189, Q|589183, Q|431289, Q|26256310, Q|3948731, Q|23649976, Q|17537576, Q|4202233, Q|2424752, Q|618779, Q|349, Q|16510064",[],f59df6a542a7e63a05d02e270c1d2053dad54f18,198c5809ef206352493d27665fdc93db8b75cd41,5,5
696605709,1,P3237,KU Leuven person ID,identifier for a person in the Who's Who database of the Catholic University of Leuven,MisterSynergy,reform_Q22691622_P3237_696605709,Item P|P108,[],1ba6be9441f068a7ce9cbf1a1269b639c8ed6d2b,51d158810af2d5d1314a4b0dd1c905c80c55712c,5,5
696610249,1,P1925,VIOLIN ID,identifier in the VIOLIN database for vaccines and related subjects,MisterSynergy,reform_Q7042682_P1925_696610249,Item P|P31,[],1e3ab456c53136d31d4694cf0f681542edeae40f,f8d16a48d6676d84e8e17f6c897d0b32bf8326a8,5,5
2447282435,1,P559,terminus,"the feature (intersecting road, train station, etc.) at the end of a linear feature",Harald Hetzner,reform_Q104630635_P559_2447282435,"Type Q|2221906, Q|178512, Q|1322323, Q|1424016, Q|83620, Q|1067164, Q|124834336, Q|137589271",[],1075fe281b7edfd1d4a82b272c5119d20cd46d2c,b49b7bac6febebff7e52cfae5d2fa143e8c5798b,4,4
696605494,1,P3294,encoding,format according to which a code is to be interpreted (use only as a qualifier),MisterSynergy,reform_Q45716639_P3294_696605494,Qualifier,[],211a5240153b3f9a678ecd12c7e07e55896885c4,e3ebe11b794a95e3f9acbfb1a5ba107ecc78697f,2,2
2444068564,1,P39,position held,subject currently or formerly holds the object position or public office,Rose Abrams,reform_Q113343167_P39_2444068564,Allowed qualifiers,[],2f6df7ee21f99af3d02e348a75b7ebec17750c6f,c7f9d724ac3c8edb901cbfb5ff267417dca7d053,18,18
2447493187,1,P3696,Sports Reference college basketball player ID,identifier for a NCAA Division I college basketball player on the Sports-Reference.com college basketball website,HanTsî,reform_Q100895786_P3696_2447493187,Single value,[],d9be89d0108df3ff15334ecc9ed13b10be94c017,a1e2157e52f5d7f8a5841b158a1739e9b63044f8,11,11
696602303,1,P4506,Formal Public Identifier,string that identifies uniquely an item using a Formal Public Identifier according to the ISO/IEC 9070:1991 standard,MisterSynergy,reform_Q585374_P4506_696602303,Single value,[],4cce9371efae020fc2fc475be2873a23749d3e86,2775fc965cacbb2fee04fc49e9c54e9ee10f11d8,3,3
696607579,1,P2661,target interest rate,benchmark interest rate of the central bank,MisterSynergy,reform_Q2598067_P2661_696607579,Mandatory Qualifiers,[],f509b1fca1a24141ca9f3e9069998add3d9814fc,ab7b8686139a55abbb8256bb37d8904d40ff926a,4,4
664001720,1,P4203,ROARMAP ID,identifier in the Registry of Open Access Repository Mandates and Policies,Manu1400,reform_Q22661176_P4203_664001720,Single value,[],db4996fcf2be467196953fca4f4d966e518b8ae5,d093f8a48918a74018aa24d3c7e23f0956450c68,3,3
1512158453,1,P9983,Enciclopedia dei ragazzi ID,identifier for an item in the Enciclopedia dei ragazzi on the Institute of the Italian Encyclopaedia website,99of9,reform_Q37577_P9983_1512158453,Unique value,"[""Q52004125""]",3166b86f658f31b2979998b8d160250a0aa2b74f,de5833b5e0a81d88382d15026528c9b62569ba9f,4,5
696607889,1,P2552,quantitative metrical pattern,description of a quantitative verse's metric,MisterSynergy,reform_Q5254470_P2552_696607889,Format,[],67c4fc25a981c874f199761808c522a51d1ab204,7d6aff9a6ab906812950e72488594830bb5e6b5c,3,3
2328309235,1,P7063,U.S. Supreme Court docket number,identifier for a case filed at the Supreme Court of the United States,HouseBlaster,reform_Q110612667_P7063_2328309235,Format,[],3e8cca72c6ace0daba2ff0b387cd3c56c817bfed,2c9369d40ff4e1d17fef9f5bd2dc4c889f55bea3,6,6
2441378430,1,P8047,country of registry,country where a ship is or has been registered,Huntster,reform_Q12117523_P8047_2441378430,"Type Q|1229765, Q|852190",[],1167b872d67a194073938ddacadf6c25cc63730a,dde9ccf887a20214f5f2ef9e474c8976bff0c686,9,9
2025052625,1,P1786,posthumous name,name given to a person after death (East Asia),Prefuture,reform_Q16076422_P1786_2025052625,Item P|570,[],abf2ab13a2a8013a3b26108a28cac2a27385d854,7d35c2fe294be92483530a098e1e9aca1e25cb6c,8,8
2423783007,1,P961,IPNI plant ID,numerical identifier for a plant name in the International Plant Names Index,David Newton,reform_Q7074525_P961_2423783007,Unique value,[],7b34753823ac7bd634fe2706c3a422bcd586d5c7,429a3a4d33ddecdb458712df4c67f9995b0e7b61,7,6
696610921,1,P1674,number confirmed,qualifier; number of instances or occurrences classified as confirmed for reporting purposes,MisterSynergy,reform_Q10947367_P1674_696610921,Qualifier,[],efe8e881a8454f259eb1758fa370947808446747,3840ee195003830609820fc612693d9bdb6886b2,3,3
2445837416,1,P1787,art name,type of pseudonym traditionally adopted by writers and artists in East Asia,Clemens Dulcis,reform_Q110852008_P1787_2445837416,Allowed qualifiers,[],6bedcc4c24683cc9243a0535971a2d1305123727,9461c17df98d935a5696d9c36dbf7f90d755eb4d,8,8
696608244,1,P2411,Artsy gene,"generalization of artwork type, technique, material, genre, movement, etc. from artsy.net",MisterSynergy,reform_Q2914650_P2411_696608244,Item P|P1014,[],078dff1908bdb0cdc8466ddc743a397c5b0153b7,1b4229b5970fd60dc8a29223218b54d07e8d8e85,4,4
696732536,1,P4418,New Zealand Sports Hall of Fame ID,identifier for an inductee on the New Zealand Sports Hall of Fame website,Bamyers99,reform_Q679014_P4418_696732536,Type Q|Q5,[],42c5d742e8e47ce5bc01e0a2d464fcd6872c0d41,202780a2fd0a0028187442b594f262cbeaefbf05,3,3
696618817,1,P514,interleaves with,stratigraphic relation in which two units overlap each other marginally,MisterSynergy,reform_Q451785_P514_696618817,Symmetric,[],07c384352829d7b407bd227a62123ed13c0ed212,ef368018615c810ad3df1f0bd673fb1cabf877ba,3,3
2446294191,1,P1019,web feed URL,"news feed (RSS, Atom, etc.) of this person/organisation/project",RogueScholar,reform_Q106338153_P1019_2446294191,Allowed qualifiers,[],1a7aa391bc68f3dfcf99a2319241c899e388295e,0008c7072d12b8ab1caf0e48fa52c4f1d5193fe3,5,5
2444645991,1,P10565,Encyclopedia of China (Third Edition) ID,identifier for an article in the online version of Encyclopedia of China (third edition),Carnby,reform_Q1027878_P10565_2444645991,Single value,[],97952cee8907930822fa7967a9c859c3b8a60aa7,e906f80c25b9789d5c5020bffd4bf9ef360e7e0a,7,7
696601557,1,P4882,segmental innervation,specific level(s) of spinal cord responsible for the function of this muscle or organ,MisterSynergy,reform_Q201363_P4882_696601557,Type Q|Q24060765,[],7e4e154bac4a71a6f6285d2ef3b270f028cd08fb,fdd248500b7285e69b749d4c42979ed436ee5b1b,3,3
2272052650,1,P7770,egg incubation period,"amount of time needed for incubation of eggs for this animal taxon (birds, fish, reptiles, monotremes)",Samoasambia,reform_Q760674_P7770_2272052650,Scope,"[""Q21510851""]",579fc8bdc770cb4d56b82a25b72d0301e4413d14,c9d07df79b9bd42e6c4721fce78677309e3f0c76,6,7
696601679,1,P4850,permitted food additive,food additive which is permitted to be present within a food item,MisterSynergy,reform_Q20932605_P4850_696601679,Type Q|Q2095,[],f9bbbd303b878af26373e43ad622bddd26c9a34a,aa43176d887b1e3f62fe36f0361d350cfbec6b2a,3,3
696610223,1,P1931,Џепни водич за хемијске хазарде,identifier for a chemical in the NIOSH Pocket Guide to Chemical Hazards,MisterSynergy,reform_Q419170_P1931_696610223,Single value,[],3c155f21447163e2ed54290425f1adbd53745b93,a23d0e25a53cc27835802b57193d365c6859cb15,3,3
2437404092,1,P4075,Czech Monument Catalogue Number,ID given to protected but also some unprotected monuments and other objects in the Czech Republic on the official Monument Catalogue of the National Heritage Institute,JAn Dudík,reform_Q38486639_P4075_2437404092,"Type Q|618123, Q|838948, Q|811979, Q|854429, Q|61760621",[],81f7be4fd9360735e7008e5d566cca15b2ad9d89,7050d29813fca8e12ca094a50b4251eb584fb437,9,9
2402457035,1,P5920,root,part of word that does not have a prefix or a suffix,Mr. Ibrahem,reform_Q136031796_P5920_2402457035,Entity types,"[""Q55819078""]",35929fc70de12f3e384aa0b699663428724645ef,6d16e511ea0ca6849e657518d0562c054815f07f,3,2
2444492207,1,P5437,EuroVoc ID,"identifier for an area of government activity, in the European Union's EuroVoc thesaurus",S41pdrc4od,reform_Q106039_P5437_2444492207,Label in mt language,[],e05189ebb289f1fcc5acd97bf030255d285b956d,048095e1a156ce8a04faaa34bbfae95146d779bb,30,30
2446311107,1,P123,publisher,"organization or person responsible for publishing a work, such as a book, periodical, printed music, podcast, game or software",RogueScholar,reform_Q112270264_P123_2446311107,"Type Q|1151067, Q|80793969, Q|95107111, Q|374814, Q|7397, Q|286583, Q|17538690, Q|571, Q|11410, Q|105543609, Q|7058673, Q|115473170, Q|116779426, Q|1714118, Q|904997, Q|62651817, Q|3331189, Q|97180164, Q|124030631, Q|106140535, Q|1980247, Q|732577, Q|1748756, Q|49094714, Q|7725310, Q|1348645, Q|8274",[],43b1fc0c8abf83553480e2e6e6f43a40a4839f91,acf3b82c6040b89600cd4a8558c5dd35893ad6e3,11,11
2440736617,1,P2130,capital cost,amount of money spent on building or producing an object,AlejandroFC,reform_Q113570076_P2130_2440736617,Units,[],19d3c3e4a877b25270da6ce9b53e92f0f384c19f,db9e16510d6831c26f0adceb2c9f6354b14f1411,6,6
2349634052,1,P6570,number of words,number of words in text,Peter James,reform_Q11660097_P6570_2349634052,Type Q|47461344,"[""Q52004125""]",49975b4150ed0c46715a3bd177574cd7ab5491c4,f87abbffd4522a18f7305b106338d77ea4297a51,10,9
662261327,1,P4465,Ecole des chartes thesis abstract ID,identifier for the abstract of the diploma thesis of an archivist paleographer (graduate student) at the Ecole Nationale des Chartes,Manu1400,reform_Q42531261_P4465_662261327,Type Q|Q1266946,[],bb34125bf48356d7f7b38710b543d366ad30b704,e041cc9ad9704e96d53c19a0d970c108791265f1,4,4
2441680532,1,P190,twinned administrative body,"twin towns, sister cities, twinned municipalities and other localities that have a partnership or cooperative agreement, either legally or informally acknowledged by their governments",Jpnbot,reform_Q430267_P190_2441680532,Symmetric,[],e0b80a748b26f7c5d8e261f31f900416046d827e,96465dc3674c51a72f08b0e4626a69fc327079e5,7,7
2447652235,1,P1082,population,number of people inhabiting the place; number of people of subject,Numbermaniac,reform_Q719329_P1082_2447652235,Range,[],47bc9ff1ff4ddba9350153839562906e15ff2d04,5354cddf3a71f35acdb259f51fc563b95b7052a2,13,13
2091732828,1,P7504,Jeugdliteratuur ID,identifier for an author on the website Jeugdliteratuur.org,Carnby,reform_Q1491021_P7504_2091732828,Conflicts with P|1343,[],4bbe561853e48175d1b15981fb8d551b181bbbb3,e94b36a6747527212e50e85cc1a13468bf4b69f0,6,6
2443574088,1,P8313,Lex ID,identifier of an article in the online encyclopedia.lex.dk,Radlrb33,reform_Q7429985_P8313_2443574088,Label in da language,[],cab1b7e95bae1f22621e4fbdd1d98ba7c94f21f8,1e1dca7ffb958553b8e8ed8968641a05331b88b7,8,8
2423151683,1,P7135,Rijksmonument complex ID,identifier for a monument complex assigned by the Rijksdienst voor het Cultureel Erfgoed,Multichill,reform_Q2689747_P7135_2423151683,Conflicts with P|359,[],3793372364a26c2f616999ff92b89b8d3f847bd6,c2ca7fe337a811d692b978f8127da7ed0368482e,17,16
2440998983,1,P5905,Comic Vine ID,"identifier at the Comic Vine database of comic books, fictional characters, people, films and television series/episodes",Jwillikers,reform_Q6663_P5905_2440998983,"Type Q|1760610, Q|11424, Q|15416, Q|21191270, Q|5, Q|14897293, Q|8274, Q|14406742, Q|747381, Q|18706315, Q|618123, Q|16334295, Q|151885, Q|19958368, Q|125632018, Q|3331189",[],c52ec5d0754d5fa76cff87e79a211d857b472ce3,0f6bbfcb8d6915242c5e4cd11e4521035c08e909,7,7
2433431025,1,P2877,SureChEMBL ID,the chemical compound identifier for the EBI SureChEMBL 'chemical compounds in patents' database,Wostr,reform_Q410612_P2877_2433431025,Single value,[],d888370954dd4fe246fb2536adb4e79fd074fe62,32c7b5c7444e03defeaf44d5a32dc6f0a79c3f86,5,5
2446907930,1,P179,part of the series,series which contains the subject,AdamSeattle,reform_Q19167811_P179_2446907930,"Value type Q|7725310, Q|15275719, Q|11578774, Q|16858238, Q|17518557, Q|811701, Q|63183159, Q|3511132, Q|133250, Q|43229, Q|57305, Q|10929058, Q|431289, Q|34442, Q|20655472, Q|1978454, Q|5398426, Q|104536121, Q|7058673, Q|13406463, Q|134312529, Q|137582133",[],fd5d8c68f055a0a0fcf16243233fc702bccbc2c3,35ea572556adeccbda8dfcb2d69fdb2011f868a3,12,12
2398922950,1,P8229,Co-Optimus ID,identifier of a video game in the co-optimus.com database,Dots223,reform_Q115932648_P8229_2398922950,"Item P|404 one of Q|1758804, Q|6895044",[],bbb322d25800b270e6a2ea71128b29cc50e4c80a,00f547026e83504f3ea09b9bf3eae06a3067dd64,8,8
2445180072,1,P1340,eye color,color of the irises of a person's eyes,Trivialist,reform_Q121727208_P1340_2445180072,"Type Q|5, Q|95074, Q|146, Q|10832, Q|43577, Q|726, Q|1160573, Q|144, Q|39367, Q|3658341, Q|1114461, Q|584529, Q|729",[],cb371e31384dd73137dcb57a0cd20b6a6868b838,1bf8eb100f990833313ef58451cec6e78c561abe,7,7
1682276531,1,P2440,transliteration or transcription,conversion of text to alternate script (use as a qualifier for monolingual text statements; please use specific property if possible),عُثمان,reform_Q110834744_P2440_1682276531,Mandatory Qualifiers,[],9a143e368d999136149ed74d89dae72e864142ea,344fc780c8e782bd75070e8b2c00679dd082bd73,5,5
